alg_name,array_size,k_value,threshold,num_threads,mean_time,std_time
kway_full,1048576,16,256,8,0.055418539999999995,0.0008504352029402358
kway_full,1048576,16,1024,2,0.08777821999999999,0.001957873641888058
kway_full,1048576,16,1024,4,0.06453418000000001,0.002485970070938101
kway_full,1048576,16,1024,8,0.05594288000000001,0.000926280118322748
kway_full,1048576,16,4096,2,0.07291829999999999,0.0008994621415045774
kway_full,1048576,16,4096,4,0.056958140000000004,0.0014951398457669432
kway_full,1048576,16,4096,8,0.050693880000000004,0.0028984178562795246
kway_full,1048576,32,16,2,0.32751759999999996,0.01249051410631284
kway_full,1048576,32,16,4,0.4369628,0.01008274630048777
kway_full,1048576,32,16,8,0.5552024,0.004533671871673124
kway_full,1048576,32,64,2,0.10072539999999999,0.0004342766859963803
kway_full,1048576,32,64,4,0.07851012,0.001205529469403382
kway_full,1048576,32,64,8,0.07470274,0.0009065068595438189
kway_full,1048576,32,256,2,0.10226379999999999,0.0010765859742723764
kway_full,1048576,32,256,4,0.07840183999999999,0.0008109351604166624
kway_full,1048576,32,256,8,0.0822724,0.011008893788387637
kway_full,1048576,32,1024,2,0.07912633999999999,0.0014081376844612907
kway_full,1048576,32,1024,4,0.06425538,0.001959494586264531
kway_full,1048576,32,1024,8,0.055402099999999996,0.00070032773185131
kway_full,1048576,32,4096,2,0.07947572,0.00252444485572571
kway_full,1048576,32,4096,4,0.06143958000000001,0.0007462333961971941
kway_full,1048576,32,4096,8,0.05560286,0.00032927112597371633
kway_full,4194304,2,16,2,0.9880793999999999,0.007970848702616308
kway_full,4194304,2,16,4,0.8708866000000001,0.29215095868102164
kway_full,4194304,2,16,8,1.0263168,0.030075084986746103
kway_full,4194304,2,64,2,0.7599473999999999,0.011834877719689382
kway_full,4194304,2,64,4,0.6845661999999999,0.048238519875303
kway_full,4194304,2,64,8,0.596179,0.01599613778385269
kway_full,4194304,2,256,2,0.6049467999999999,0.010743764692136547
kway_full,4194304,2,256,4,0.4990919999999999,0.0542371960374059
kway_full,4194304,2,256,8,0.41447759999999995,0.0037666393827920364
kway_full,4194304,2,1024,2,0.5320790000000001,0.011194545600425255
kway_full,4194304,2,1024,4,0.4831362,0.018558420788418396
kway_full,4194304,2,1024,8,0.2054662,0.29974763400527454
kway_full,4194304,2,4096,2,0.5044816,0.018958557187718682
kway_full,4194304,2,4096,4,0.4638196,0.0111805072085304
kway_full,4194304,2,4096,8,0.32586419999999994,0.0055939150297443715
kway_full,4194304,4,16,2,0.6631612,0.006746971362026087
kway_full,4194304,4,16,4,0.5121966,0.01855997946766105
kway_full,4194304,4,16,8,0.503452,0.0030584855729592782
kway_full,4194304,4,64,2,0.5202564000000001,0.00847849082325388
kway_full,4194304,4,64,4,0.35607160000000004,0.009226971433791262
kway_full,4194304,4,64,8,0.32782659999999997,0.0028439693106642465
kway_full,4194304,4,256,2,0.44223819999999997,0.004268898002997982
kway_full,4194304,4,256,4,0.297792,0.006974716711092993
kway_full,4194304,4,256,8,0.2621932,0.005596102193491479
kway_full,4194304,4,1024,2,0.25348319999999996,0.29202232139095124
kway_full,4194304,4,1024,4,0.2719252,0.004544912690030469
kway_full,4194304,4,1024,8,0.23612859999999997,0.00363663875577435
kway_full,4194304,4,4096,2,0.36635260000000003,0.014796787686521685
kway_full,4194304,4,4096,4,0.2397608,0.0018437684670261677
kway_full,4194304,4,4096,8,0.2123078,0.0017353483108586561
kway_full,4194304,8,16,2,0.5565665999999999,0.011778024190839486
kway_full,4194304,8,16,4,0.4273986000000001,0.003481187015947293
kway_full,4194304,8,16,8,0.38287799999999994,0.009205239442839054
kway_full,4194304,8,64,2,0.5481708000000001,0.007077711562362513
kway_full,4194304,8,64,4,0.43059259999999994,0.005414099762656758
kway_full,4194304,8,64,8,0.3850716,0.006704346578153611
kway_full,4194304,8,256,2,0.4295282,0.010777907670786563
kway_full,4194304,8,256,4,0.321826,0.012908177175728567
kway_full,4194304,8,256,8,0.25415920000000003,0.007828817366626958
kway_full,4194304,8,1024,2,0.37342519999999996,0.00766878439910787
kway_full,4194304,8,1024,4,0.11646179999999999,0.28856761395929376
kway_full,4194304,8,1024,8,0.20416660000000003,0.003386239660744642
kway_full,4194304,8,4096,2,0.3667554,0.009546882707983788
kway_full,4194304,8,4096,4,0.2646184,0.008530442253482522
kway_full,4194304,8,4096,8,0.20695519999999998,0.0035380755446994087
kway_full,4194304,16,16,2,0.7431312,0.009269560321827564
kway_full,4194304,16,16,4,0.716149,0.004300861867114553
kway_full,4194304,16,16,8,0.7826266,0.023162859042872932
kway_full,4194304,16,64,2,0.43371000000000004,0.01623557857299825
kway_full,4194304,16,64,4,0.3239864,0.008432339950452665
kway_full,4194304,16,64,8,0.27406620000000004,0.0072282851465613925
kway_full,4194304,16,256,2,0.4226866,0.007521278843388259
kway_full,4194304,16,256,4,0.31693499999999997,0.006888468276765164
kway_full,4194304,16,256,8,0.2637546,0.0019420276620069072
kway_full,4194304,16,1024,2,0.20974560000000003,0.29366172311869315
kway_full,4194304,16,1024,4,0.26841119999999996,0.017909240222857014
kway_full,4194304,16,1024,8,0.21304240000000002,0.0006301992066005739
kway_full,4194304,16,4096,2,0.35194839999999994,0.004303208365859126
kway_full,4194304,16,4096,4,0.261068,0.0015564590582472723
kway_full,4194304,16,4096,8,0.2133912,0.0034689981493220812
kway_full,4194304,32,16,2,0.684583,0.0148437480442104
kway_full,4194304,32,16,4,0.6747978,0.011343603473323634
kway_full,4194304,32,16,8,0.7373938,0.009477725917117468
kway_full,4194304,32,64,2,0.6773587999999999,0.007637765076251034
kway_full,4194304,32,64,4,0.6829346,0.0024579016741928506
kway_full,4194304,32,64,8,0.7327870000000001,0.005732428979062878
kway_full,4194304,32,256,2,0.24911380000000002,0.29293896090783145
kway_full,4194304,32,256,4,0.2971878,0.003022201938984226
kway_full,4194304,32,256,8,0.25682879999999997,0.004524446149530339
kway_full,4194304,32,1024,2,0.3917438,0.005702077705538571
kway_full,4194304,32,1024,4,0.29803040000000003,0.0020040014570852933
kway_full,4194304,32,1024,8,0.2553176,0.004908533654769007
kway_full,4194304,32,4096,2,0.32891499999999996,0.007724234434557242
kway_full,4194304,32,4096,4,0.252509,0.005460616192335803
kway_full,4194304,32,4096,8,0.21890020000000004,0.003222925466094425
kway_full,16777216,2,16,2,4.108814,0.30602113290424887
kway_full,16777216,2,16,4,4.280780000000001,0.10353422777033683
kway_full,16777216,2,16,8,4.039068,0.33406814121672845
kway_full,16777216,2,64,2,3.016744,0.31004074432887047
kway_full,16777216,2,64,4,2.956664,0.08193805943516116
kway_full,16777216,2,64,8,2.47713,0.04415790257700205
kway_full,16777216,2,256,2,2.6094479999999995,0.2943203406766171
kway_full,16777216,2,256,4,2.587568,0.04811024980188738
kway_full,16777216,2,256,8,1.865482,0.04734800329475366
kway_full,16777216,2,1024,2,2.411814,0.015022493268429152
kway_full,16777216,2,1024,4,2.04443,0.04437492850698461
kway_full,16777216,2,1024,8,1.5734480000000002,0.02861918615195057
kway_full,16777216,2,4096,2,2.315914,0.16406468024532284
kway_full,16777216,2,4096,4,2.0522,0.05743531422391626
kway_full,16777216,2,4096,8,1.3047628,0.22823045509169018
kway_full,16777216,4,16,2,2.8727479999999996,0.02698005885834953
kway_full,16777216,4,16,4,2.049672,0.2979558117171067
kway_full,16777216,4,16,8,2.1818800000000005,0.0451695379653146
kway_full,16777216,4,64,2,2.2948060000000003,0.04351016828282791
kway_full,16777216,4,64,4,1.472173,0.343090311020291
kway_full,16777216,4,64,8,1.417656,0.007399401597426684
kway_full,16777216,4,256,2,1.9852560000000001,0.03056824600790833
kway_full,16777216,4,256,4,1.292738,0.022707700367936814
kway_full,16777216,4,256,8,1.1395680000000001,0.009018477476825024
kway_full,16777216,4,1024,2,1.8033899999999998,0.02832838505810031
kway_full,16777216,4,1024,4,1.209482,0.05909420323517357
kway_full,16777216,4,1024,8,1.040448,0.02546227829554922
kway_full,16777216,4,4096,2,1.4923616,0.30956841801811763
kway_full,16777216,4,4096,4,1.120354,0.046542236989642036
kway_full,16777216,4,4096,8,0.9339042,0.006307193017499958
kway_full,16777216,8,16,2,2.717442,0.31783848051486785
kway_full,16777216,8,16,4,2.30535,0.016484470267497327
kway_full,16777216,8,16,8,2.231782,0.06718092687660682
kway_full,16777216,8,64,2,1.80262,0.3122792466367242
kway_full,16777216,8,64,4,1.3733879999999998,0.019924248944439532
kway_full,16777216,8,64,8,1.149168,0.04740969959828891
kway_full,16777216,8,256,2,2.0128480000000004,0.03355733982305508
kway_full,16777216,8,256,4,1.2456566000000002,0.29933303100433134
kway_full,16777216,8,256,8,1.1206420000000001,0.029694545896510986
kway_full,16777216,8,1024,2,1.6886579999999998,0.027125241676342712
kway_full,16777216,8,1024,4,1.1621,0.021618866760309153
kway_full,16777216,8,1024,8,0.791887,0.3055165210570453
kway_full,16777216,8,4096,2,1.5096,0.01161936659203077
kway_full,16777216,8,4096,4,1.0406520000000001,0.011549565186620673
kway_full,16777216,8,4096,8,0.8161950000000001,0.018276339764843504
kway_full,16777216,16,16,2,2.035904,0.3157548308165688
kway_full,16777216,16,16,4,1.69907,0.011864321303808382
kway_full,16777216,16,16,8,1.513176,0.020433199064267948
kway_full,16777216,16,64,2,2.044272,0.3245888743256614
kway_full,16777216,16,64,4,1.7645999999999997,0.06702675853716929
kway_full,16777216,16,64,8,1.5436860000000001,0.01762984583029587
kway_full,16777216,16,256,2,1.68702,0.033537152532676355
kway_full,16777216,16,256,4,1.0612236,0.3408051736987571
kway_full,16777216,16,256,8,1.0216726,0.022344673974797613
kway_full,16777216,16,1024,2,1.780606,0.03663062412790694
kway_full,16777216,16,1024,4,1.2497479999999999,0.014078305863988063
kway_full,16777216,16,1024,8,0.8442966000000001,0.31933262392408335
kway_full,16777216,16,4096,2,1.525376,0.01536526290045177
kway_full,16777216,16,4096,4,1.111232,0.026351360799776544
kway_full,16777216,16,4096,8,0.8907809999999999,0.006297071160468176
kway_full,16777216,32,16,2,2.0842080000000003,0.0434315127067893
kway_full,16777216,32,16,4,1.664658,0.012589369166086184
kway_full,16777216,32,16,8,1.51372,0.030295542246343725
kway_full,16777216,32,64,2,2.071508,0.022963599369436913
kway_full,16777216,32,64,4,1.4828614000000002,0.2997299513893131
kway_full,16777216,32,64,8,1.51466,0.021867953722285033
kway_full,16777216,32,256,2,2.0511299999999997,0.011736904191480841
kway_full,16777216,32,256,4,1.663994,0.0202941977914871
kway_full,16777216,32,256,8,1.5096319999999999,0.008263041570753443
kway_full,16777216,32,1024,2,1.5915460000000001,0.008697957461381382
kway_full,16777216,32,1024,4,1.477986,0.3052560638283866
kway_full,16777216,32,1024,8,0.9731018,0.2723469988543293
kway_full,16777216,32,4096,2,1.6650179999999999,0.025937737295300082
kway_full,16777216,32,4096,4,1.2295859999999998,0.0341504814607349
kway_full,16777216,32,4096,8,1.0276139999999998,0.02463807995765908
kway_full,67108864,2,16,2,18.19936,0.4833513695025597
kway_full,67108864,2,16,4,17.831560000000003,0.49960024259401703
kway_full,67108864,2,16,8,16.789399999999997,0.5486013270126123
kway_full,67108864,2,64,2,13.51396,0.40512399879543043
kway_full,67108864,2,64,4,12.29492,0.29970693952593114
kway_full,67108864,2,64,8,10.155596,0.29914272651027307
kway_full,67108864,2,256,2,11.75652,0.36471367070621286
kway_full,67108864,2,256,4,9.945546,0.7543016458049129
kway_full,67108864,2,256,8,7.481536,0.5020137565286432
kway_full,67108864,2,1024,2,10.52818,0.35015088404857675
kway_full,67108864,2,1024,4,9.636856,0.39036094223679696
kway_full,67108864,2,1024,8,6.650474,0.3298053989612662
kway_full,67108864,2,4096,2,9.292316,0.3858444745023567
kway_full,67108864,2,4096,4,7.932224,0.4127379464309045
kway_full,67108864,2,4096,8,6.06989,0.3396384707891612
kway_full,67108864,4,16,2,11.72082,0.44593537379310927
kway_full,67108864,4,16,4,9.031268,0.7622850415533551
kway_full,67108864,4,16,8,8.572773999999999,0.648181743112223
kway_full,67108864,4,64,2,9.331056,0.4039059870118292
kway_full,67108864,4,64,4,6.460392000000001,0.25173748242166866
kway_full,67108864,4,64,8,5.538752000000001,0.4832904027766328
kway_full,67108864,4,256,2,8.311893999999999,0.39422366451546237
kway_full,67108864,4,256,4,5.599206,0.36743960252536745
kway_full,67108864,4,256,8,4.844448000000001,0.07399475965228879
kway_full,67108864,4,1024,2,7.764676,0.35844922600558116
kway_full,67108864,4,1024,4,5.226522,0.4942865052740162
kway_full,67108864,4,1024,8,4.3259300000000005,0.058237432979141274
kway_full,67108864,4,4096,2,7.135438000000001,0.2846514619249302
kway_full,67108864,4,4096,4,4.767694,0.3845202360656719
kway_full,67108864,4,4096,8,3.822306,0.3334783563351601
kway_full,67108864,8,16,2,15.3516,0.4683099699985047
kway_full,67108864,8,16,4,13.119319999999998,0.44833369001224926
kway_full,67108864,8,16,8,12.86882,0.5874196980013526
kway_full,67108864,8,64,2,8.831546,0.37191922792993615
kway_full,67108864,8,64,4,6.290107999999999,0.36976857029228416
kway_full,67108864,8,64,8,5.265718000000001,0.4390950281841051
kway_full,67108864,8,256,2,7.383658,0.4441346509967443
kway_full,67108864,8,256,4,5.042104,0.3808221618866213
kway_full,67108864,8,256,8,4.014314000000001,0.10333089733472743
kway_full,67108864,8,1024,2,7.420478,0.4746530094879838
kway_full,67108864,8,1024,4,5.02773,0.3519370594864938
kway_full,67108864,8,1024,8,4.03472,0.05879220730675101
kway_full,67108864,8,4096,2,6.573708000000001,0.4405602132467251
kway_full,67108864,8,4096,4,4.826146,0.07405121298128736
kway_full,67108864,8,4096,8,3.785022,0.03267721065207365
kway_full,67108864,16,16,2,12.7979,0.45691070024677677
kway_full,67108864,16,16,4,11.827499999999999,0.5632642434950054
kway_full,67108864,16,16,8,11.97862,0.46694138133174684
kway_full,67108864,16,64,2,7.711426,0.38714710525070467
kway_full,67108864,16,64,4,5.432626000000001,0.33546135280237577
kway_full,67108864,16,64,8,4.407434,0.3706213401627057
kway_full,67108864,16,256,2,7.746201999999999,0.3508328015679262
kway_full,67108864,16,256,4,5.6338040000000005,0.04535319904924007
kway_full,67108864,16,256,8,4.405087999999999,0.4008541624281828
kway_full,67108864,16,1024,2,6.5750020000000005,0.37595808050366475
kway_full,67108864,16,1024,4,4.763122,0.03940525772025866
kway_full,67108864,16,1024,8,3.5771059999999997,0.4317319056822184
kway_full,67108864,16,4096,2,6.600046000000001,0.43900592062522353
kway_full,67108864,16,4096,4,4.54744,0.3942912059886702
kway_full,67108864,16,4096,8,3.59745,0.33272910020014784
kway_full,67108864,32,16,2,14.0575,0.3891865105575986
kway_full,67108864,32,16,4,14.399519999999999,0.49991749079223047
kway_full,67108864,32,16,8,16.329320000000003,0.5726319530029738
kway_full,67108864,32,64,2,7.423094000000001,0.41191359849366477
kway_full,67108864,32,64,4,5.427492,0.3542747597783391
kway_full,67108864,32,64,8,4.501866,0.3757022356920437
kway_full,67108864,32,256,2,7.331391999999999,0.49108879899260593
kway_full,67108864,32,256,4,5.414510000000001,0.392646051552795
kway_full,67108864,32,256,8,4.4968960000000004,0.36717863764658204
kway_full,67108864,32,1024,2,7.499536000000001,0.4140580574557148
kway_full,67108864,32,1024,4,5.453320000000001,0.40355715842988105
kway_full,67108864,32,1024,8,4.4997039999999995,0.40822850873499755
kway_full,67108864,32,4096,2,6.238542000000001,0.400312753651442
kway_full,67108864,32,4096,4,4.497822,0.4100821012138912
kway_full,67108864,32,4096,8,3.8390499999999994,0.012725355790703816
